inTable$redshift,u,g,r,i,z
0.7723628,23.23133,22.83747,21.46621,20.36046,19.82273
0.7591327,23.51123,22.86851,20.55337,19.22747,18.52694
0.7055413,22.45175,21.95513,20.42337,19.32175,18.78086
0.7265272,24.07628,22.04799,20.58835,19.30158,18.76419
0.7573694,23.07898,22.30139,21.08667,19.79636,19.36893
0.7011667,25.05478,22.69032,21.10538,19.73445,19.1519
0.7954699,26.30838,23.51166,21.46666,19.9963,19.22026
0.7582322,22.83323,22.47905,21.21643,19.91249,19.303
0.7555466,21.86786,21.55514,20.82344,19.85482,19.49497
0.714743,23.47459,22.98318,20.65998,19.41974,18.9263
0.7955457,21.94064,21.334,20.6338,19.76518,19.27228
0.7941726,22.66699,21.77691,20.91748,19.83493,19.81141
0.7824059,22.19241,22.08987,20.88338,19.74833,19.17187
0.7128623,24.35164,21.94456,20.84836,19.53713,19.01894
0.7311419,23.71597,22.60314,21.25704,19.96781,19.37201
0.7193393,24.70612,23.51838,20.93731,19.64891,19.30674
0.7422341,22.67015,21.95868,21.05907,19.96992,19.68393
0.7879003,21.90121,22.26439,20.09107,18.76913,17.85026
0.7255771,24.8806,24.19956,21.1879,19.93388,19.23002
0.7408131,22.9289,22.13197,21.00487,19.80547,19.29802
0.7093292,23.66742,22.04588,20.75332,19.84906,19.19054
0.7202282,25.20299,22.90412,21.23592,20.07423,19.39815
0.7216161,24.88821,23.11188,21.48766,20.26069,19.60466
0.765584,25.41932,23.04793,20.57211,19.40355,18.7669
0.7275828,22.76168,23.02159,20.94325,19.78238,19.01347
0.7206711,24.76041,23.08075,21.38044,20.18139,19.40115
0.7096868,23.7094,23.30581,21.33237,20.14644,19.64434
0.7006639,24.38261,23.42716,21.28699,19.67822,19.105
0.7266986,22.38743,21.53999,20.95097,20.14321,19.94962
0.7695056,23.07543,22.20482,20.90694,19.67514,19.19761
0.7815744,23.37775,23.3082,20.38409,19.21807,18.51028
0.7189733,22.64743,22.62042,21.559,20.41488,19.91167
0.7676982,24.29796,23.29701,21.21259,19.77053,19.17224
0.7102863,26.1305,24.08592,21.49108,19.90783,19.11318
0.7098917,21.5471,20.86344,20.26191,19.40796,19.28486
0.7397251,24.87767,23.14409,21.21699,19.71997,19.15639
0.7436352,23.59601,23.16363,21.22466,19.91422,19.25841
0.7216714,24.81933,22.82885,21.05176,19.76262,19.24782
0.7986197,21.77674,20.37496,19.45785,18.50464,17.91584
0.7344699,22.80961,23.19889,21.29235,19.96952,19.38095
0.7951257,23.54739,22.3561,21.33144,20.28788,19.98244
0.7139326,22.29207,21.32611,20.60288,19.50471,19.11509
0.7636889,24.21223,21.96064,20.30163,19.05409,18.32943
0.7129106,22.49372,22.14173,20.99689,19.93568,19.56255
0.7348415,22.15746,21.96993,20.8665,19.88449,19.55143
0.7478484,22.79076,23.61806,21.14602,19.56389,18.82215
0.7694584,22.24585,22.80937,21.16915,19.89072,19.37952
0.7002082,23.32506,22.26669,20.7766,19.48025,18.93596
0.7271436,21.22363,22.14441,20.13182,18.95703,18.23516
0.7599095,21.73676,21.09254,20.36361,19.51275,19.14838
0.7299464,22.9336,21.68719,20.87494,19.79062,19.2655
0.7693765,23.21215,22.70817,21.30813,20.15661,19.45492
0.7022849,23.71222,22.34305,21.05902,20.0203,19.55364
0.7126742,23.12092,22.02687,21.0808,20.14755,19.81032
0.7304322,26.79078,22.23261,20.77636,19.54396,19.16634
0.7159217,23.63742,22.90251,20.62602,19.33941,18.71207
0.7130705,25.44958,22.80079,21.24619,19.9928,19.40731
0.7243215,23.69171,22.75149,20.96372,19.60271,18.86551
0.7123252,22.71555,21.84155,21.17794,20.33706,19.65963
0.7133769,24.0039,22.81834,20.99467,19.69274,19.09654
0.768946,24.27528,23.21866,21.78226,20.53589,19.90399
0.7390043,26.74385,24.06518,21.19746,19.83097,19.18664
0.7202802,23.15556,22.31634,21.06948,19.83275,19.14992
0.7352909,22.63915,22.73969,21.3461,20.11091,19.70137
0.7252858,24.78417,22.22005,20.67648,19.57539,19.01104
0.7350279,22.63489,22.71021,20.88859,19.56042,18.81376
0.7007462,25.86574,23.16666,22.05372,20.55975,19.84723
0.774624,23.98033,23.94007,21.87717,20.7037,19.79296
0.7114788,24.26252,21.26214,20.06854,19.20654,18.80196
0.751026,26.35603,21.15967,19.53198,18.62934,18.47377
0.74639,24.74027,23.13211,21.0979,19.73605,19.18183
0.7351817,24.63044,21.9927,21.07335,19.96748,19.57882
0.7203178,24.53191,21.97216,21.05787,19.95164,19.39797
0.7852569,23.22557,22.95907,21.33054,20.04996,19.70089
0.72188,23.5097,22.59794,21.16685,20.02702,19.762
0.7076873,24.37047,23.00634,21.11433,19.80323,19.45522
0.7153603,25.04319,24.19114,21.61767,20.31045,19.67647
0.7655921,25.20051,23.70323,21.23861,19.85073,18.97389
0.7607114,23.84108,22.44617,21.14894,19.97591,20.01002
0.7043613,23.22996,23.61487,21.28471,19.87919,19.21711
0.7507086,23.18865,21.4974,20.71732,19.97702,19.54416
0.7219204,27.55877,22.55022,20.1118,18.7522,18.37745
0.7172818,23.32525,22.59524,21.46334,19.93893,19.38354
0.7185604,25.45865,22.62168,21.4391,20.14517,20.18081
0.7474157,24.7021,23.33575,20.96072,19.74985,19.26192
0.7115189,23.81811,22.42807,20.92667,19.62621,19.01666
0.7109048,22.78628,23.17881,21.13305,19.83331,19.39902
0.7059976,25.87336,23.45595,21.64617,20.43404,19.91982
0.7214936,26.04399,24.19291,20.99183,19.71533,19.28751
0.70476,23.70194,23.35172,21.24298,19.98116,19.32652
0.7015494,22.48702,23.49934,20.62914,19.25719,18.62378
0.7682627,21.85165,22.74994,20.90145,19.89056,19.45597
0.7559996,26.782,23.27607,20.75542,19.61522,18.90252
0.7227213,22.26309,22.32785,21.13968,19.69604,19.31257
0.7133226,23.80054,22.7117,21.43303,20.31324,20.34638
0.7131317,25.51615,23.28634,21.84252,20.83757,20.26828
0.7499141,20.89371,21.05761,19.76923,18.81867,18.54039
0.7439737,23.67524,23.98516,22.20115,20.47386,19.65015
0.7438424,21.79443,21.53802,20.73814,19.57622,19.18686
0.7578069,25.71239,23.41629,21.1707,19.91792,19.04591
0.7898704,22.0673,21.3463,20.61409,19.76466,19.43053
0.7958528,21.64806,21.38247,20.81548,19.94941,19.66391
0.707009,24.56884,23.6639,21.63644,20.42854,19.9286
0.7152199,23.07726,23.48731,21.40713,20.05824,19.4422
0.7898818,25.28226,23.29091,21.55471,20.40553,19.80218
0.7366862,25.3838,22.24753,20.77749,19.45477,18.87407
0.7029099,22.11008,22.44006,20.95118,19.90933,19.58587
0.7418909,22.9078,23.43591,21.42103,19.79545,19.21984
0.7523906,25.80328,23.2362,20.90872,19.51535,18.9625
0.7988638,24.51071,23.52224,21.00852,19.73816,19.60433
0.7388424,22.24741,21.88508,20.76728,19.80684,19.60861
0.7134284,23.00843,22.4232,21.20294,20.05873,19.26816
0.725802,23.68981,23.49313,21.03253,19.47356,18.91072
0.7471139,21.85888,21.43954,20.71283,19.73641,19.17549
0.7317176,24.20119,23.5355,21.34508,20.04098,19.31122
0.7178567,26.02857,23.89388,21.38632,20.1692,19.57333
0.7390486,21.91146,22.43974,20.37701,18.98453,18.22952
0.7039195,22.99646,22.99962,21.16218,19.87838,19.32239
0.701719,24.58618,22.53527,21.05752,19.7788,19.37514
0.7148886,23.73592,23.68885,21.53675,20.17946,20.45843
0.710177,23.36817,23.02499,21.17498,19.87926,19.29069
0.7052898,22.16769,22.87496,21.11106,19.72378,19.20464
0.7327005,22.82829,21.58724,21.07171,20.03788,20.01856
0.7253875,23.22626,22.36368,21.54103,20.34408,20.2372
0.7276935,26.84852,21.81041,20.16142,18.90231,18.01536
0.7541097,23.69079,22.8771,21.21569,19.95139,19.37928
0.7155408,22.63814,22.15981,20.79224,19.76326,18.84751
0.7163636,25.3404,22.36745,21.18587,20.18311,19.2359
0.7511034,26.25265,21.6115,20.5871,19.47141,18.93966
0.7433421,22.41393,21.73145,20.6908,19.75656,19.29379
0.7277838,24.24966,22.44826,21.32417,20.17003,19.65149
0.7646121,23.57776,23.31647,21.42581,19.95744,19.4556
0.7152095,22.647,21.69979,20.65133,19.67538,19.35356
0.7187836,23.4035,23.15175,21.27045,19.86888,19.09524
0.7574232,26.10857,22.01009,20.61633,19.46894,18.83692
0.7221686,21.98777,21.87238,21.00858,19.88614,20.16964
0.7055534,22.77667,22.80524,20.68537,19.50686,18.79101
0.7248083,25.61774,22.62493,20.97145,19.66794,19.03338
0.7778807,21.32834,20.88258,20.39835,19.63572,19.20444
0.7656231,22.77286,22.25149,21.14935,20.21969,19.7627
0.7070327,25.33928,22.63261,21.37834,20.0792,19.75841
0.7174958,23.15844,21.93841,20.90674,19.89048,19.55316
0.7286322,22.87419,22.09503,19.59569,18.52037,17.83886
0.7038096,22.60348,23.23931,21.43722,20.06247,19.2446
0.7155493,22.0853,21.9712,20.91037,19.80442,19.16407
0.7164596,23.8541,23.63787,21.80175,20.42299,19.9273
0.7422205,21.92388,21.62097,20.18964,19.16431,18.54448
0.7103108,26.40028,23.43892,21.68387,20.33837,19.77728
0.7562264,23.44853,23.19854,21.49417,20.20652,19.72286
0.7352496,27.01809,21.39544,19.97445,19.04172,18.52137
0.7464704,25.07978,22.88046,21.40594,19.95329,19.07399
0.7964355,23.44028,22.41333,20.43305,19.28475,18.49135
0.726409,22.44043,23.41434,20.84721,19.58088,18.82319
0.726169,22.82031,21.30009,20.46064,19.28986,18.87315
0.7854705,23.55618,21.63352,20.90104,20.02453,19.57548
0.7063775,25.21607,23.10633,21.29855,19.97013,19.53424
0.7282583,22.82991,22.02203,20.66036,19.48545,19.02996
0.7319849,22.6191,22.43391,20.95411,19.72401,19.02784
0.7135992,24.21369,24.61557,22.33829,20.94442,20.0575
0.7580236,22.57426,21.32936,20.69513,19.77303,19.26925
0.7098584,24.83048,22.22487,20.54844,19.14191,18.84934
0.7541504,23.01234,22.55513,21.15828,19.82685,19.18407
0.7018567,26.29234,23.30861,20.32532,18.93603,18.30648
0.7116972,22.86028,21.93624,21.09061,19.96926,19.33947
0.7460608,23.83625,22.33862,21.67416,20.80888,20.3213
0.7128254,26.35314,22.11235,20.71404,19.59004,18.94096
0.7702153,26.23759,23.03797,21.28303,20.17079,19.45853
0.742047,23.53027,22.5153,21.01136,20.00907,19.40383
0.7006382,25.75428,23.21322,22.03928,20.6222,19.96552
0.7042495,24.01203,22.14281,20.60434,19.20896,18.53432
0.7496194,22.40906,22.3268,20.25222,19.10289,18.52796
0.7550474,23.49198,22.29862,21.61005,20.41682,19.97582
0.7062634,23.3664,22.13106,20.92042,19.71752,19.32479
0.7071184,22.48256,22.75191,20.95109,19.65954,18.86904
0.7052316,25.28511,23.6182,21.86,20.32393,19.6642
0.7264521,26.97452,22.37094,21.07281,19.99016,20.48161
0.7119527,21.62222,21.46492,20.52888,19.66748,19.26364
0.7427276,25.66258,22.66545,20.90756,19.61786,19.08236
0.7615882,22.1583,21.72074,21.27206,20.07632,19.87536
0.7061639,22.45939,22.5952,21.23666,19.94286,19.40216
0.7209617,26.45551,22.88098,21.18472,19.91913,19.43049
0.7121463,23.36202,22.63839,20.87935,19.65771,19.11825
0.7732601,24.45038,23.94274,22.05854,20.50629,19.84976
0.7164711,23.30183,21.5744,20.48897,19.32367,19.1056
0.7231655,24.89979,22.37331,20.52393,19.18039,18.69174
0.7200316,23.57287,22.14153,20.65463,19.44575,18.70075
0.729222,22.3735,22.75641,20.94488,19.67994,19.03595
0.7453279,23.91304,23.00679,20.82683,19.49782,18.82705
0.7360832,21.35253,21.12669,20.345,19.50745,18.9701
0.7933792,24.48076,22.19626,20.87818,19.36968,19.03691
0.7023997,23.27913,22.84722,21.31432,19.76393,19.23995
0.7115998,24.09593,22.81993,21.23308,19.84078,19.10395
0.7004803,22.02753,21.47013,20.60311,19.7702,19.4874
0.7104837,23.8299,23.25436,21.39339,19.98158,19.4755
0.7786334,24.93226,24.35377,20.9789,19.79739,18.85422
0.7814508,22.22844,21.61659,21.05217,19.94445,19.87264
0.7268345,25.47773,22.62714,21.02354,20.0785,19.48317
0.7193943,25.33549,22.82436,21.01826,19.84965,19.04601
0.7168401,22.73614,21.30979,20.46725,19.668,19.05449
0.7126572,21.65377,22.53309,20.42077,19.24603,18.74194
0.7226126,26.20618,23.27107,21.36677,20.0117,19.53765
0.7056566,26.84111,23.09986,21.11778,19.78661,19.22235
0.7367088,23.05787,22.45571,21.15035,19.91948,19.37297
0.7625188,23.76148,23.47813,21.45727,20.02938,19.37106
0.7529486,24.82174,22.87072,21.19208,19.8342,19.32121
0.7015994,27.18579,22.54414,20.73915,19.62461,19.00819
0.7033156,22.99797,23.60177,21.23779,19.85423,19.37699
0.7354898,23.9858,22.8703,21.18235,19.78834,19.24595
0.7116439,21.84835,21.75661,20.97447,20.00129,19.55825
0.721708,25.91501,22.6355,21.1608,19.88821,19.35135
0.7165295,23.24317,22.91936,21.38371,20.22102,19.85339
0.7447878,25.10031,22.33363,20.46571,19.08917,18.35146
0.7568803,22.34227,21.51933,20.48564,19.59646,19.22099
0.737514,24.21704,22.63922,21.03177,20.09685,19.54035
0.7012426,23.19372,21.65139,20.96457,20.05757,19.80108
0.7071173,24.58378,24.3406,21.99272,20.39419,19.879
0.7809292,22.55221,21.17092,20.14339,19.31451,18.68316
0.7375354,26.64133,22.92026,20.8967,19.7248,18.97028
0.7163653,26.00086,22.71509,20.55403,19.46265,18.74931
0.7170012,25.20565,23.28433,21.70391,20.47074,19.82666
0.7713984,22.59467,22.52184,20.96144,19.91222,19.26883
0.7094799,23.63249,22.77163,21.1921,19.97163,19.55251
0.7026058,23.85606,22.76327,21.31754,20.07397,19.43042
0.7768209,21.95735,21.29592,20.59943,19.86732,19.43376
0.7222819,25.54958,23.00349,21.15679,19.75933,19.17471
0.7629705,21.97021,21.94134,21.02942,20.08232,20.07477
0.7027394,24.03339,24.76181,21.38035,20.06042,19.46416
0.7314382,23.48392,22.61608,21.18584,19.8514,19.46663
0.7061303,23.06764,23.39998,21.19464,19.97184,19.25642
0.7034062,22.74636,23.14598,20.77177,19.43609,18.94747
0.7021128,22.70706,23.01581,21.14534,19.94823,19.49951
0.7181377,23.36622,23.73827,21.40008,19.92837,19.4717
0.7867782,23.4974,24.78461,20.2645,19.01423,18.35629
0.7010581,23.82599,22.32814,21.3409,20.4022,20.05548
0.7472928,24.69052,24.10764,21.76451,20.38401,19.77702
0.7396315,23.21592,23.17502,21.5736,20.13713,19.60874
0.7306582,25.66432,23.26731,21.46693,20.12936,19.55267
0.7257674,26.85605,23.78333,21.23535,19.85342,19.00748
0.7490363,22.99398,22.29812,21.10922,19.96082,19.76264
0.7615069,24.56061,23.8773,21.48214,20.01579,19.49815
0.7074624,23.18207,24.51962,21.70278,20.13622,19.55622
0.7625791,22.92619,21.572,20.52833,19.44378,18.80808
0.7527095,25.5991,23.1937,20.92954,19.72417,19.11203
0.7002817,23.83028,22.48667,21.23215,19.73121,19.21635
0.7187274,25.50416,24.52444,22.05426,20.45061,19.91806
0.7281508,23.81185,23.01928,20.91577,19.52873,18.77643
0.7151698,23.11579,22.52806,20.92198,19.79576,19.46903
0.7244272,22.34703,22.24625,21.07331,20.049,19.46081
0.7335727,22.08438,22.17521,21.41578,20.31672,19.79292
0.7282574,23.80939,23.58422,21.45016,20.24225,19.60708
0.7181668,24.45223,24.06413,21.40329,20.05808,19.66863
0.7049798,22.94614,22.84135,21.02008,19.74561,19.03999
0.705352,22.18158,21.77229,20.40113,19.06623,18.69829
0.720872,22.88399,22.48004,20.84705,19.6781,19.0375
0.7035976,26.30249,23.36315,20.9696,19.60274,18.99746
0.7249708,22.68251,21.90745,20.96925,20.00505,19.55148
0.7904063,23.02545,22.64311,21.21078,19.88907,19.33049
0.7539408,23.48641,22.27275,20.77301,19.52724,19.15412
0.7063259,26.13522,23.44528,21.56242,20.26879,19.65884
0.7177793,23.50109,22.15874,20.86382,19.8679,19.34515
0.7294573,25.14135,21.32964,19.94967,18.9979,18.75854
0.7836154,24.43031,22.69404,20.46143,19.13036,18.20504
0.712664,22.76861,23.19438,20.52854,19.22292,18.43037
0.7075611,24.45345,23.41862,21.20271,19.92969,19.4897
0.7088711,26.46704,22.74816,20.48928,19.3147,18.8826
0.7107614,25.87057,22.36832,21.0195,19.98319,19.48194
0.7028436,26.05913,23.0227,21.50025,19.98022,19.53891
0.7644622,25.42836,23.43206,21.44496,19.94891,19.12862
0.7094243,24.20747,22.63475,21.36974,20.30229,19.87914
0.7099532,22.88843,21.86733,21.31591,20.21552,20.28431
0.7326218,21.89062,22.20679,21.17121,19.93992,19.78328
0.731779,20.85867,20.86099,19.59935,18.60098,18.16867
0.7636967,23.89675,22.90492,21.72408,20.29575,19.90452
0.7041156,21.8042,21.71711,21.08846,20.14325,19.73758
0.7171796,22.38478,21.93814,21.12152,20.09884,19.39425
0.7338288,23.09073,22.24361,20.59901,19.38354,18.76724
0.7010855,25.93126,22.48136,20.98849,19.80488,19.27745
0.7357678,23.39318,22.43754,20.86571,19.78109,19.45605
0.7122539,26.2864,22.30773,21.18355,20.01934,19.56717
0.7493411,22.95107,21.86406,20.96315,20.01465,20.12298
0.7263047,27.4407,22.52917,20.54894,19.42161,18.8441
0.7047644,23.3505,21.18057,20.58922,19.74551,19.4912
0.7503209,25.96393,23.4451,21.31731,19.80458,19.14112
0.7670103,22.73805,22.84166,21.01403,19.67734,19.06226
0.7210181,25.38863,23.66081,21.42357,20.2104,19.46413
0.7219738,26.59667,23.38857,20.90197,19.6202,18.88904
0.7228383,25.41226,23.55846,20.90876,19.49777,18.91569
0.7074515,26.45088,22.72119,21.4007,19.91802,19.39546
0.7289616,22.72469,22.04719,21.17246,20.09161,19.48815
0.7329946,25.28794,23.55236,21.8626,20.50348,19.88758
0.7317383,23.34345,22.48925,21.10799,19.94228,19.61984
0.7930301,22.79766,22.20118,21.07068,19.97753,19.55365
0.7170479,23.47345,23.22832,20.75391,19.47331,19.15443
0.7030326,22.25928,21.60345,20.38935,19.2532,19.13468
0.7290323,23.55782,22.95043,21.12542,19.93064,19.3647
0.7402014,25.60739,23.88029,21.51756,20.14265,19.33758
0.7276633,22.02893,21.3893,20.52058,19.46246,19.16757
0.7958198,23.13604,21.67408,20.54435,19.40149,18.95626
0.7235371,24.32659,22.39736,21.05285,19.63756,19.24176
0.7007437,23.20843,22.64836,21.15328,19.75797,19.16581
0.7414767,23.9276,24.59177,21.1196,19.76429,19.52404
0.7005616,23.07129,21.79926,20.99267,20.03139,19.55985
0.7865615,23.95515,22.32492,21.00063,19.98782,19.59877
0.7144961,22.01113,22.66881,20.46637,19.23535,18.75029
0.7738659,22.91895,23.07677,21.47882,20.19043,19.15848
0.7421423,21.83354,21.4627,20.9677,19.81519,19.36614
0.7533588,23.95788,22.57854,21.2993,20.21549,19.72771
0.730006,22.29952,22.13499,20.75369,19.63108,19.35169
0.7087663,22.32958,21.4392,20.54618,19.53594,19.14421
0.7285714,22.88989,24.22804,21.53852,20.31128,19.7315
0.7033209,26.21131,22.68674,21.02301,19.69313,19.19332
0.7163765,26.52002,23.0915,21.43363,20.02747,19.59587
0.7116724,25.44487,22.34815,20.73432,19.44343,19.06964
0.7203303,23.14521,22.46582,21.11773,19.88476,19.42413
0.7238647,22.06149,21.1349,20.39882,19.3226,18.86032
0.7737648,22.25664,23.00721,21.35378,20.04576,19.60463
0.73102,22.92465,22.46275,20.97284,19.5701,19.07687
0.7269056,22.12039,22.08252,21.13908,20.0467,19.57277
0.7010999,24.09719,23.20837,21.19946,20.08233,19.55105
0.7030081,24.18056,22.64205,21.2658,19.96694,19.45754
0.7250341,22.44499,23.78275,21.15877,19.88707,19.4544
0.7020556,24.45522,22.5917,20.92848,19.77063,19.16899
0.7237273,25.38779,23.40574,21.7735,20.52444,20.12713
0.7418138,23.14045,22.87007,21.44968,20.1128,19.55241
0.7511914,25.07133,23.416,21.94436,20.47408,19.77193
0.717708,22.98721,23.27254,21.03481,19.75249,19.15688
0.7234139,25.47163,22.80711,21.08256,19.76014,19.21585
0.7125708,22.97616,22.52227,20.77073,19.34234,18.69543
0.7276909,21.21192,20.76162,20.09516,19.27505,18.94723
0.7481791,24.45656,23.15571,21.29398,20.09217,19.89094
0.7295721,23.47885,23.22937,21.34533,20.02662,19.4452
0.7052,21.49688,21.44677,20.9303,20.05553,19.74606
0.7265906,23.32198,24.24738,21.24873,19.66945,18.94191
0.7312047,23.46979,22.00357,20.89665,19.84926,19.65474
0.7507936,22.7909,21.58267,20.67996,19.71773,19.38157
0.743087,24.62021,21.48161,20.84042,20.09818,19.41197
0.7430059,22.72892,23.01168,20.97482,19.70036,19.14406
0.7017801,23.60929,22.01605,20.5811,19.27525,19.73157
0.7343251,25.29758,22.54038,20.8016,19.39999,18.80129
0.7412623,23.72764,23.57977,21.21215,19.69405,19.19578
0.7517937,23.5697,21.6145,20.59883,19.51894,19.47675
0.7005531,22.75122,22.0412,21.1308,19.99054,19.70485
0.7496738,22.32946,21.93986,20.91883,19.86066,19.3145
0.7220523,25.27697,24.27,21.47093,20.12394,19.3798
0.7850637,24.272,22.38531,21.33745,20.29275,19.63576
0.7071862,24.37919,22.87048,21.27847,19.89021,18.99141
0.7198893,22.62099,21.96296,21.11131,20.02402,19.48505
0.7726356,23.923,23.21934,20.885,19.69453,19.02037
0.768586,22.94477,21.35803,20.59117,19.65991,19.45702
0.7267762,23.38103,22.43536,21.07111,19.80933,19.31037
0.723766,24.13471,22.76027,21.05412,19.75317,19.20794
0.7650817,25.6208,21.28569,20.17226,19.06085,18.5909
0.7282901,27.91579,22.49914,20.44174,19.15071,18.59019
0.7023614,23.43486,22.78722,20.81969,19.65033,19.02432
0.7067497,26.40453,22.8809,21.11534,19.84105,19.1998
0.7598044,25.91725,24.14476,21.60698,20.45784,20.16195
0.7407789,25.55241,21.91315,20.24376,18.94086,18.21355
0.719673,24.61717,22.77004,20.85484,19.60639,18.89728
0.7362982,23.73069,22.45435,20.92821,19.69784,19.12872
0.7552322,24.73962,23.1324,21.27338,20.03102,19.49585
0.7706831,25.3057,22.06998,20.55694,19.61183,19.16924
0.7079017,21.50048,21.70775,20.43959,19.41763,18.83109
0.7119103,22.70994,22.89897,20.92262,19.69751,19.25892
0.7267384,27.39159,21.61969,20.31216,18.91424,18.49309
0.7584314,21.87269,22.13918,21.23458,20.05382,19.79158
0.7036523,21.05768,20.90913,20.20232,19.51315,19.31317
0.7482023,23.2432,22.08907,21.58941,20.895,20.34101
0.7996237,23.33221,21.35078,21.16118,19.91985,20.95829
0.7005051,24.03831,22.17584,21.20941,20.10561,19.49911
0.792422,25.96964,21.45866,20.26693,19.0207,18.55893
0.7190763,21.88033,21.63125,20.83949,19.93149,19.41605
0.7065709,23.66551,23.55388,21.62924,20.35493,19.97655
0.7195378,22.92039,23.9963,22.28526,20.66129,20.1117
0.737586,26.52215,23.1994,21.36881,20.13235,19.5439
0.7123123,24.53498,22.41566,21.16278,20.06956,19.61791
